¿En qué continente está Nicaragua?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce miel?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del galio?,Galio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Catedral de Colonia?,Alemania,Francia,Italia,Países Bajos,Fácil,Historia
¿Qué sentido usamos para percibir temperatura?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al sur de África?,Atlántico,Pacífico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un reptil?,Cocodrilo,Rana,Gato,Paloma,Fácil,Naturaleza
¿Quién fue Simón Bolívar?,Libertador sudamericano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene a la Luna en órbita?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos continentes tiene la Tierra?,7,5,6,8,Fácil,Geografía
¿En qué país está el río Mekong?,Vietnam,China,Tailandia,Laos,Media,Geografía
¿Qué animal es omnívoro?,Oso,Cabra,Tigre,Águila,Media,Naturaleza
¿Qué científico desarrolló la teoría de la relatividad?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Chichén Itzá?,Maya,Azteca,Olmeca,Inca,Media,Historia
¿Qué río cruza París?,Sena,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda al crecimiento óseo?,Vitamina D,Vitamina A,Vitamina C,Vitamina K,Media,Ciencia
¿Qué animal vive en selvas húmedas?,Mono,Oso polar,Pingüino,Reno,Media,Naturaleza
¿Quién fue Julio César?,General romano,Rey persa,Faraón,Emperador chino,Media,Historia
¿Qué país tiene más volcanes activos?,Indonesia,Japón,Chile,Italia,Media,Geografía
¿Qué gas es fundamental para la respiración humana?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió La Eneida?,Virgilio,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Egeo,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano almacena la bilis?,Vesícula biliar,Hígado,Páncreas,Riñón,Media,Ciencia
¿Qué animal vive en estepas de América?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Sahara?,África del Norte,Chad,Irak,Arabia Saudita,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Lu?,Lutecio,Iterbio,Erbio,Telurio,Muy Difícil,Ciencia
¿Qué civilización construyó Tikal?,Maya,Azteca,Olmeca,Inca,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin oxígeno durante meses?,Pulga de agua,Rata,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Scotia?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la mecánica cuántica matricial?,Heisenberg,Schrödinger,Dirac,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Napata?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal detecta magnetismo terrestre?,Tortuga marina,Perro,Gato,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 77?,Iridio,Osmio,Wolframio,Tantalio,Muy Difícil,Ciencia
¿Qué civilización construyó Ebla?,Elamita,Sumeria,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar extremidades?,Salamandra,Rata,Pulpo,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Vinson?,Antártida,Groenlandia,Alaska,Rusia,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Bielorrusia?,Minsk,Gomel,Vitebsk,Grodno,Fácil,Geografía
¿Qué animal es un marsupial?,Koala,Canguro,Equidna,Numbat,Fácil,Naturaleza
¿Cuántos huesos tiene la columna vertebral humana?,33,32,34,30,Fácil,Ciencia
¿Quién pintó La Primavera?,Botticelli,Picasso,Leonardo da Vinci,Caravaggio,Fácil,Historia
¿Qué planeta tiene mayor densidad?,Tierra,Júpiter,Saturno,Venus,Fácil,Ciencia
¿En qué continente está Costa Rica?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce cera?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del mercurio?,Mercurio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Alhambra?,España,Italia,Francia,Marruecos,Fácil,Historia
¿Qué sentido usamos para percibir vibraciones?,Oído,Vista,Tacto,Gusto,Fácil,Ciencia
¿Qué océano está al norte de Canadá?,Ártico,Atlántico,Pacífico,Índico,Fácil,Geografía
¿Qué animal es un anfibio?,Salamandra,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Marco Polo?,Explorador veneciano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los planetas en órbita alrededor del Sol?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos polos magnéticos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Congo?,República Democrática del Congo,República del Congo,Camerún,Ghana,Media,Geografía
¿Qué animal es omnívoro?,Oso,Cabra,Tigre,Águila,Media,Naturaleza
¿Qué científico desarrolló la teoría del movimiento browniano?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Machu Picchu?,Inca,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza Londres?,Tamesis,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda a la piel?,Vitamina E,Vitamina C,Vitamina A,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques boreales?,Alce,Camello,Mono,Tigre,Media,Naturaleza
¿Quién fue Pericles?,Líder ateniense,Rey persa,Faraón,Emperador romano,Media,Historia
¿Qué país tiene más volcanes activos?,Indonesia,Japón,Chile,Italia,Media,Geografía
¿Qué gas es fundamental para la respiración humana?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió Macbeth?,Shakespeare,Dante,Goethe,Molière,Media,Historia
¿Qué mar separa Europa de Asia?,Mármara,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas de Asia?,Antílope,Bisonte,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Namib?,Namibia,Chad,Níger,Egipto,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Er?,Erbio,Lutecio,Terbio,Telurio,Muy Difícil,Ciencia
¿Qué civilización construyó Copán?,Maya,Azteca,Olmeca,Teotihuacana,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin oxígeno durante meses?,Pulga de agua,Rata,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Ross?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Faraday?,Faraday,Newton,Einstein,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Axum?,Aksum,Kush,Mali,Songhai,Muy Difícil,Historia
¿Qué animal detecta campos eléctricos?,Tiburón,Pez gato,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Gobi?,Mongolia y China,Chad,India,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 73?,Tantalio,Hafnio,Wolframio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Ur?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar cola?,Lagarto,Pulpo,Rata,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Denali?,EE. UU.,Canadá,Groenlandia,Rusia,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Georgia?,Tiflis,Batumi,Rustavi,Kutaisi,Fácil,Geografía
¿Qué animal es un marsupial?,Dunnart,Canguro,Koala,Wallaby,Fácil,Naturaleza
¿Cuántos huesos tiene el húmero?,1,2,3,4,Fácil,Ciencia
¿Quién pintó La Escuela de Atenas?,Rafael,Picasso,Leonardo da Vinci,Caravaggio,Fácil,Historia
¿Qué planeta tiene mayor excentricidad orbital?,Mercurio,Venus,Júpiter,Marte,Fácil,Ciencia
¿En qué continente está Honduras?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce látex?,Hevea,Abeja,Cangrejo,Gusano,Fácil,Naturaleza
¿Cuál es el estado líquido del bromo?,Bromo,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Ópera de Sídney?,Australia,Nueva Zelanda,Reino Unido,Estados Unidos,Fácil,Historia
¿Qué sentido usamos para percibir dolor?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al oeste de África?,Atlántico,Pacífico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un reptil?,Cocodrilo,Rana,Gato,Paloma,Fácil,Naturaleza
¿Quién fue Vasco da Gama?,Explorador portugués,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los satélites en órbita?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos hemisferios geográficos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Amazonas?,Brasil,Perú,Colombia,Venezuela,Media,Geografía
¿Qué animal es carnívoro?,León,Vaca,Oveja,Gallina,Media,Naturaleza
¿Qué científico formuló la ley de gravitación universal?,Newton,Galileo,Einstein,Bohr,Media,Ciencia
¿Qué civilización construyó Teotihuacán?,Mesoamericana,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza Viena?,Danubio,Rin,Tíber,Seine,Media,Geografía
¿Qué vitamina ayuda al sistema inmunológico?,Vitamina C,Vitamina A,Vitamina D,Vitamina K,Media,Ciencia
¿Qué animal vive en selvas húmedas?,Pereza,Oso polar,Pingüino,Reno,Media,Naturaleza
¿Quién fue Julio César?,General romano,Rey persa,Faraón,Emperador chino,Media,Historia
¿Qué país tiene más islas?,Suecia,Indonesia,Filipinas,Noruega,Media,Geografía
¿Qué gas es fundamental para la respiración humana?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió La Eneida?,Virgilio,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Egeo,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano produce enzimas digestivas?,Páncreas,Hígado,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas de América?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Rub' al Khali?,Arabia Saudita,Iraq,Irán,Omán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Lu?,Lutecio,Iterbio,Erbio,Telurio,Muy Difícil,Ciencia
¿Qué civilización construyó Tikal?,Maya,Azteca,Olmeca,Inca,Muy Difícil,Historia
¿Qué animal puede sobrevivir a la deshidratación extrema?,Tardígrado,Oso,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Bellingshausen?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Faraday?,Faraday,Newton,Einstein,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Napata?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal percibe infrasonidos?,Elefante,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Sonora?,México y EE. UU.,Chile,Perú,Argentina,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 78?,Platino,Osmio,Wolframio,Tantalio,Muy Difícil,Ciencia
¿Qué civilización construyó Ebla?,Elamita,Sumeria,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar extremidades?,Salamandra,Rata,Pulpo,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Logan?,Canadá,Alaska,Groenlandia,Rusia,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Armenia?,Ereván,Gyumrí,Vagharshapat,Vanadzor,Fácil,Geografía
¿Qué animal es un marsupial?,Wallaby,Canguro,Koala,Dunnart,Fácil,Naturaleza
¿Cuántos huesos tiene el radio?,1,2,3,4,Fácil,Ciencia
¿Quién pintó La Última Cena?,Leonardo da Vinci,Picasso,Caravaggio,Velázquez,Fácil,Historia
¿Qué planeta tiene mayor periodo de rotación?,Venus,Marte,Júpiter,Saturno,Fácil,Ciencia
¿En qué continente está Guatemala?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce látex?,Hevea,Abeja,Cangrejo,Gusano,Fácil,Naturaleza
¿Cuál es el estado sólido del dióxido de carbono?,Hielo seco,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Catedral de San Basilio?,Rusia,Ucrania,Polonia,Bielorrusia,Fácil,Historia
¿Qué sentido usamos para percibir temperatura?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al este de África?,Índico,Atlántico,Pacífico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Rana,Sapo,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Hernán Cortés?,Conquistador español,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene a la Tierra en órbita alrededor del Sol?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos hemisferios tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Yangtsé?,China,Vietnam,Tailandia,Laos,Media,Geografía
¿Qué animal es omnívoro?,Oso,Cabra,Tigre,Águila,Media,Naturaleza
¿Qué científico desarrolló la teoría de la relatividad?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Chichén Itzá?,Maya,Azteca,Olmeca,Inca,Media,Historia
¿Qué río cruza Viena?,Danubio,Rin,Tíber,Seine,Media,Geografía
¿Qué vitamina ayuda al crecimiento óseo?,Vitamina D,Vitamina A,Vitamina C,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques húmedos?,Pereza,Oso polar,Pingüino,Reno,Media,Naturaleza
¿Quién fue Alejandro Magno?,Conquistador macedonio,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más glaciares?,Chile,Islandia,Canadá,Noruega,Media,Geografía
¿Qué gas es esencial para la fotosíntesis?,Dióxido de carbono,Oxígeno,Nitrógeno,Helio,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió La Ilíada?,Homero,Virgilio,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Mármara,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas de Asia?,Antílope,Bisonte,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Kyzylkum?,Uzbekistán,Turkmenistán,Irán,Afganistán,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Ho?,Holmio,Hafnio,Hidrógeno,Helio,Muy Difícil,Ciencia
¿Qué cultura construyó Copán?,Maya,Azteca,Olmeca,Teotihuacana,Muy Difícil,Historia
¿Qué animal puede sobrevivir sin oxígeno durante meses?,Pulga de agua,Rata,Pulpo,Serpiente,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Amundsen?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Ohm?,Ohm,Faraday,Newton,Bohr,Muy Difícil,Ciencia
¿Qué reino africano tuvo capital en Napata?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal detecta magnetismo terrestre?,Tortuga marina,Perro,Gato,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 74?,Wolframio,Tantalio,Hafnio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Uruk?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar cola?,Lagarto,Pulpo,Rata,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Elbrús?,Rusia,Georgia,Turquía,Irán,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Azerbaiyán?,Bakú,Ganja,Sumqayit,Lankaran,Fácil,Geografía
¿Qué animal es un marsupial?,Dunnart,Canguro,Koala,Wallaby,Fácil,Naturaleza
¿Cuántos huesos tiene el cúbito?,1,2,3,4,Fácil,Ciencia
¿Quién pintó El Grito?,Munch,Picasso,Leonardo da Vinci,Caravaggio,Fácil,Historia
¿Qué planeta tiene mayor densidad?,Tierra,Júpiter,Saturno,Venus,Fácil,Ciencia
¿En qué continente está El Salvador?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce miel?,Abeja,Gusano de seda,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del galio?,Galio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Catedral de Colonia?,Alemania,Francia,Italia,Países Bajos,Fácil,Historia
¿Qué sentido usamos para percibir presión?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al sur de Sudamérica?,Atlántico,Pacífico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Sapo,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Cristóbal Colón?,Explorador genovés,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene los planetas en órbita alrededor del Sol?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos polos magnéticos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Mekong?,Vietnam,China,Tailandia,Laos,Media,Geografía
¿Qué animal es herbívoro?,Cebra,Tigre,Oso,Gato,Media,Naturaleza
¿Qué científico formuló la ley de gravitación universal?,Newton,Galileo,Einstein,Bohr,Media,Ciencia
¿Qué civilización construyó Teotihuacán?,Mesoamericana,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza Roma?,Tíber,Danubio,Rin,Seine,Media,Geografía
¿Qué vitamina previene escorbuto?,Vitamina C,Vitamina D,Vitamina A,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques templados?,Ciervo,Zorro,Mono,Camello,Media,Naturaleza
¿Quién fue Napoleón Bonaparte?,Emperador francés,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más islas?,Suecia,Indonesia,Filipinas,Noruega,Media,Geografía
¿Qué gas es esencial para la respiración?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió La Eneida?,Virgilio,Homero,Ovidio,Platón,Media,Historia
¿Qué mar separa Europa de Asia?,Mármara,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano almacena la bilis?,Vesícula biliar,Hígado,Páncreas,Riñón,Media,Ciencia
¿Qué animal vive en estepas de América?,Bisonte,Camello,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Sahara?,África del Norte,Chad,Irak,Arabia Saudita,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Lu?,Lutecio,Iterbio,Erbio,Telurio,Muy Difícil,Ciencia
¿Qué civilización construyó Tikal?,Maya,Azteca,Olmeca,Inca,Muy Difícil,Historia
¿Qué animal puede resistir congelación extrema?,Tardígrado,Oso,Serpiente,Caracol,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Ross?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Boyle?,Boyle,Charles,Avogadro,Newton,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Tombuctú?,Mali,Kush,Aksum,Songhai,Muy Difícil,Historia
¿Qué animal detecta campos eléctricos?,Tiburón,Pez gato,Delfín,Orca,Muy Difícil,Naturaleza
¿Dónde está el desierto de Gobi?,Mongolia y China,Chad,India,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 73?,Tantalio,Hafnio,Wolframio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Ur?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar extremidades?,Salamandra,Rata,Pulpo,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Vinson?,Antártida,Groenlandia,Alaska,Rusia,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Kazajistán?,Nursultán,Almatý,Shymkent,Karaganda,Fácil,Geografía
¿Qué animal es un marsupial?,Quokka,Canguro,Koala,Wallaby,Fácil,Naturaleza
¿Cuántos huesos tiene la escápula?,2,1,3,4,Fácil,Ciencia
¿Quién pintó La Gioconda?,Leonardo da Vinci,Picasso,Caravaggio,Velázquez,Fácil,Historia
¿Qué planeta tiene mayor inclinación axial?,Urano,Venus,Júpiter,Marte,Fácil,Ciencia
¿En qué continente está Belice?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce seda?,Gusano de seda,Abeja,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del bromo?,Bromo,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Ópera de Viena?,Austria,Alemania,Suiza,Hungría,Fácil,Historia
¿Qué sentido usamos para percibir dolor?,Tacto,Vista,Oído,Gusto,Fácil,Ciencia
¿Qué océano está al este de Asia?,Pacífico,Atlántico,Índico,Ártico,Fácil,Geografía
¿Qué animal es un anfibio?,Rana,Sapo,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Francisco Pizarro?,Conquistador español,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene la Luna en órbita?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos continentes tiene la Tierra?,7,5,6,8,Fácil,Geografía
¿En qué país está el río Mekong?,Vietnam,China,Tailandia,Laos,Media,Geografía
¿Qué animal es carnívoro?,Tigre,Vaca,Oso,Gato,Media,Naturaleza
¿Qué científico formuló la teoría de la relatividad?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Machu Picchu?,Inca,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza París?,Sena,Rin,Danubio,Elba,Media,Geografía
¿Qué vitamina ayuda al crecimiento óseo?,Vitamina D,Vitamina A,Vitamina C,Vitamina K,Media,Ciencia
¿Qué animal vive en bosques boreales?,Alce,Camello,Mono,Tigre,Media,Naturaleza
¿Quién fue Leónidas?,Rey espartano,Rey persa,Faraón,General romano,Media,Historia
¿Qué país tiene más glaciares?,Chile,Islandia,Canadá,Noruega,Media,Geografía
¿Qué gas es fundamental para la respiración humana?,Oxígeno,Nitrógeno,Helio,Argón,Media,Ciencia
¿Qué animal pone huevos?,Gallina,Canguro,Perro,Elefante,Media,Naturaleza
¿Quién escribió Macbeth?,Shakespeare,Dante,Goethe,Molière,Media,Historia
¿Qué mar separa Europa de Asia?,Mármara,Mar Negro,Mar Rojo,Mar Báltico,Media,Geografía
¿Qué órgano filtra toxinas?,Hígado,Páncreas,Estómago,Riñón,Media,Ciencia
¿Qué animal vive en estepas de Asia?,Antílope,Bisonte,Mono,Pingüino,Media,Naturaleza
¿Dónde se encuentra el desierto de Kalahari?,Botsuana,Chad,Níger,Egipto,Muy Difícil,Geografía
¿Qué elemento tiene símbolo Tm?,Tulio,Tantalio,Terbio,Telurio,Muy Difícil,Ciencia
¿Qué civilización construyó Tula?,Tolteca,Maya,Azteca,Olmeca,Muy Difícil,Historia
¿Qué animal puede resistir congelación extrema?,Tardígrado,Oso,Serpiente,Caracol,Muy Difícil,Naturaleza
¿Dónde se encuentra el mar de Weddell?,Antártida,Ártico,Pacífico,Índico,Muy Difícil,Geografía
¿Qué científico formuló la ley de Ohm?,Ohm,Faraday,Newton,Bohr,Muy Difícil,Ciencia
¿Qué imperio tuvo capital en Napata?,Kush,Aksum,Mali,Songhai,Muy Difícil,Historia
¿Qué animal detecta infrasonidos?,Elefante,Perro,Gato,Caballo,Muy Difícil,Naturaleza
¿Dónde está el desierto de Taklamakan?,China,Mongolia,Kazajistán,Irán,Muy Difícil,Geografía
¿Qué elemento tiene número atómico 74?,Wolframio,Tantalio,Hafnio,Renio,Muy Difícil,Ciencia
¿Qué civilización construyó Uruk?,Sumeria,Elamita,Asiria,Hitita,Muy Difícil,Historia
¿Qué animal puede regenerar cola?,Lagarto,Pulpo,Rata,Estrella de mar,Muy Difícil,Naturaleza
¿Dónde se encuentra el monte Elbrús?,Rusia,Georgia,Turquía,Irán,Muy Difícil,Geografía
Pregunta,RespuestaCorrecta,Opcion2,Opcion3,Opcion4,Dificultad,Categoria
¿Cuál es la capital de Uzbekistán?,Taskent,Samarcanda,Bujará,Nukus,Fácil,Geografía
¿Qué animal es un marsupial?,Numbat,Canguro,Koala,Wallaby,Fácil,Naturaleza
¿Cuántos huesos tiene el fémur?,1,2,3,4,Fácil,Ciencia
¿Quién pintó La Noche Estrellada?,Van Gogh,Picasso,Leonardo da Vinci,Caravaggio,Fácil,Historia
¿Qué planeta tiene el día más largo?,Venus,Marte,Júpiter,Saturno,Fácil,Ciencia
¿En qué continente está Nicaragua?,América del Norte,América del Sur,Europa,Asia,Fácil,Geografía
¿Qué animal produce seda?,Gusano de seda,Abeja,Cangrejo,Oruga,Fácil,Naturaleza
¿Cuál es el estado líquido del mercurio?,Mercurio,Hielo,Agua,Plasma,Fácil,Ciencia
¿En qué país se encuentra la Alhambra?,España,Italia,Francia,Marruecos,Fácil,Historia
¿Qué sentido usamos para percibir vibraciones?,Oído,Vista,Tacto,Gusto,Fácil,Ciencia
¿Qué océano está al norte de Rusia?,Ártico,Atlántico,Pacífico,Índico,Fácil,Geografía
¿Qué animal es un anfibio?,Salamandra,Rana,Cocodrilo,Gato,Fácil,Naturaleza
¿Quién fue Marco Polo?,Explorador veneciano,Rey persa,Faraón,General romano,Fácil,Historia
¿Qué fuerza mantiene a la Tierra en órbita alrededor del Sol?,Gravedad,Magnetismo,Inercia,Presión,Fácil,Ciencia
¿Cuántos polos magnéticos tiene la Tierra?,Dos,Uno,Tres,Cuatro,Fácil,Geografía
¿En qué país está el río Congo?,República Democrática del Congo,República del Congo,Camerún,Ghana,Media,Geografía
¿Qué animal es omnívoro?,Oso,Cabra,Tigre,Águila,Media,Naturaleza
¿Qué científico desarrolló la teoría del movimiento browniano?,Einstein,Newton,Galileo,Bohr,Media,Ciencia
¿Qué civilización construyó Machu Picchu?,Inca,Maya,Azteca,Olmeca,Media,Historia
¿Qué río cruza Londres?,Tamesis,Rin,Danubio,Elba,Media,Geografía
